X,Y,OBJECTID_1,UniqueID,ProjectName,AwardDateYearFunded,City,SiteAddress,County,ParcelTaxID,Latitude,Longitude,FundingSource,TotalBrownfieldIncentives,F381ApprovedAmount,GrantAwardAmount,LoanAwardAmount,WaterfrontAwardAmount,BrownfieldSiteAssessment,StateFundedCleanupAmountSpent,Acreage,DevelopmentType
-82.461944,42.946667,880,2200604012,Vacant Prop. Port Huron Twp,2006/04/27 00:00:00+00,Port Huron Twp.,NE Corner 33rd and Vanness,St. Clair,<null> ,42.946667,-82.461944,<null> ,0,,,,0,Yes,0,5,Residential
-84.171389,42.9955560000001,881,2200209024,Vacant Property – Owosso,2002/09/23 00:00:00+00,Owosso,300 S. Washington,Shiawassee,<null> ,42.995556,-84.171389,<null> ,0,,,,0,Yes,0,0.32,Commercial Offices
-83.711394,41.8986330000001,882,2200802002,"Van Deilen Industries, Inc. Property",2008/02/01 00:00:00+00,Petersburg,162 Walnut Street,Monroe,"57-02-504-800, 57-02-505-000, 57-04-500-700, 57-04-500-800",41.898633,-83.711394,381,329450,"$329,450 ",,,0,,0,0,Residential planned unit & single family detached residential
-83.572717,43.3691000000001,883,2201709865,Vassar Foundry,2017/09/08 00:00:00+00,Vassar,700 E Huron Street,Tuscola,"051-500-526-0150-00, 051-018-000-6000-00",43.3691,-83.572717,"BRG, Site Sec",60000,,"$60,000 ",,,,,81,No Development
-83.369523,41.894713,884,2200910026,"Ventower Industries, LLC",2009/10/30 00:00:00+00,Monroe,South of Borchert Park Drive and  east of I-75,Monroe,Will be split from 49-01527-002,41.894713,-83.369523,381,980180,"$980,180 ",,,0,,0,38,Heavy Industrial (I2)
-86.255386,43.202122,885,2201406019,Versatile Fabrication formerly Lift-Tech International (listed in Ernie),2014/06/06 00:00:00+00,Muskegon Heights,414 W Broaway,MUSKEGON,38-6004639,43.202122,-86.255386,BRG,100000,,"$100,000 ",,0,,0,1.6,Industrial
-83.914946,43.4366870000001,886,2199702006,Veterans Memorial Drive/Wadsworth Ave.,1997/02/11 00:00:00+00,Saginaw,2115 Wadsworth Rd,SAGINAW,<null> ,43.436687,-83.914946,SAF,20000,,"$20,000 ",,0,,0,0,Commercial
-82.995481,44.047784,887,2200807029,Veterans Waterfront Park Improvements,2008/07/07 00:00:00+00,Port Austin,Bay Street,HURON,<null> ,44.047784,-82.995481,WRG,100000,,,,100000,,0,5.42,Park/Recreational
-85.54371,42.1172110000001,888,2201804001,Vicksburg Paper Plant,2018/04/30 00:00:00+00,Vicksburg,300 West Highway Street,Kalamazoo,14-13-305-050,42.117211,-85.54371,"CEI, BRL, 381, EPA Loan",2314360,"$664,360 ","$400,000 ","$355,895 ",,,,116,Mixed Use
-85.5306419999999,42.1197490000001,889,2199310005,Vicksburg Village Marketplace,1993/10/25 00:00:00+00,Village of Vicksburg,103 S Kalamazoo MI,KALAMAZOO,<null> ,42.119749,-85.530642,SRG,450000,,"$450,000 ",,0,,0,3,Commercial
-83.7824869999999,42.1657920000001,890,2200705019,Village Marketplace & Lofts,2007/05/31 00:00:00+00,Saline,"147, 159 & 185 West Michigan Avenue",Washtenaw,"18-18-01-153-010, 18-18-01-153-011, 18-18-01-153-012, 18-18-01-153-019",42.165792,-83.782487,381,1095300,"$1,095,300 ",,,0,,0,1.45,Commercial (C-1) and Residential
-83.4014789999999,43.485373,891,2199906019,Village of Caro,1999/06/07 00:00:00+00,Caro,604 S. State Street,Tuscola,<null> ,43.485373,-83.401479,381,53793,"$53,793 ",,,0,,0,0.33,Commercial
-85.793909,44.8466330000001,892,2200909021,Village of Cedar,2009/09/11 00:00:00+00,Cedar,Entire Village,Leelanau,<null> ,44.846633,-85.793909,<null> ,0,,,,0,Yes,0,0,Municpal sewer/water system
-84.230129,43.414901,893,2199911049,Village of Hemlock/ McDonald's Corporation,1999/11/02 00:00:00+00,Hemlock,104 and 120 W. Saginaw Street,Saginaw,"22-12-2-28-1029, 22-12-2-28-1028",43.414901,-84.230129,"381, RRL",240667,"$40,667 ",,"$200,000 ",0,,0,0,Commercial
-84.43017,42.71687,894,220190320,Village of Okemos,2019/01/18 00:00:00+00,Okemos , 2153 Hamilton Road ,Ingham,33-02-02-21-409-001,42.71687,-84.43017,"RPF, BRG, BRL",2300000,,"$1,300,000 ","$1,000,000 ",,,,4.672,Mixed
-83.930842,44.192029,895,2199902003,Village of Prescott - Ellis Property,1999/02/12 00:00:00+00,Village of Prescott,NW corner of Washington St. and Garfield St.,OGEMAW,<null> ,44.192029,-83.930842,SRG,60000,,"$60,000 ",,0,,0,0,Residential
-85.183737,42.3163270000001,896,2200802003,W.K. Kellogg Institute for Cereal Research Facility Expansion Project,2008/02/22 00:00:00+00,Battle Creek,2 East Hamblin Avenue,Calhoun,"0258-00-086-0, 7470-00-001-0, 0258-00-080-0, 2030-00-017-0, 2030-00-011-0, 2030-00-013-0, 2030-00-080-0",42.316327,-85.183737,381,564650,"$564,650 ",,,0,,0,20,Intensive/central business and light/heavy industrial
-86.258112,43.213891,897,2200104022,Waalkes Street,2001/04/18 00:00:00+00,Muskegon Heights,2232 Waalkers St,MUSKEGON,<null> ,43.213891,-86.258112,SAF,35000,,"$35,000 ",,0,,0,0,No Development
-85.716242,43.0246440000001,898,2200802004,"Walker Orchard Land Partners, LLC and Northgate-Bristol, LLC",2008/02/25 00:00:00+00,Wyoming,"East of Walker Avenue, south of 4 Mile Road, and north of I-96",Kent,22 parcels,43.024644,-85.716242,381,1720000,"$1,720,000 ",,,0,,0,302.72,CPUD
-83.0913889999999,42.326667,899,2199807019,Ward Bakery,1998/07/15 00:00:00+00,Detroit,3600 Toledo Ave.,Wayne,<null> ,42.326667,-83.091389,<null> ,0,,,,0,Yes,0,1.3,<null> 
-85.895857,42.2102390000001,900,2201508026,Warren Frank Cannery,2015/08/26 00:00:00+00,Paw Paw,"Duo-Tang Road, Gremps Street",Van Buren,"80-47-583-038-00, 80-0046-00-057-01",42.210239,-85.895857,381,54050,"$54,050 ",,,0,,0,0,Commercial
-82.988579,42.479631,901,2201611029,Warren Meijer,2016/11/16 00:00:00+00,Warren,13355 E. Ten Mile,Wayne,"13-23-476-014, -015, -016",42.479631,-82.988579,381,202335,"$202,335 ",,,0,,0,21.5,Commercial
-83.2713889999999,42.3436110000001,902,2199905015,Warrendale Dump,1999/06/02 00:00:00+00,Dearborn Heights,SE corner Telegraph/Middle Rouge River,Wayne,<null> ,42.343611,-83.271389,<null> ,0,,,,0,Yes,0,12,Park Expansion
-85.847616,42.527969,903,2199904009,Water Street Development Project,1999/04/20 00:00:00+00,Allegan,300-336 Water Street,Allegan,"0351-205-034-00, 0351-205-036-00, 0351-205-037-00",42.527969,-85.847616,381,74750,"$74,750 ",,,0,,0,0.78,Central Business District
-83.890262,43.6012690000001,904,2200408030,Waterfall Park,2004/08/31 00:00:00+00,Bay City,Where  3rd St meets the Saginaw River,BAY,<null> ,43.601269,-83.890262,WRG,150000,,,,150000,,0,0,Not Required
-83.325833,42.6347220000001,905,2200307010,Waterford M-59 - Telegraph,2003/07/02 00:00:00+00,Waterford,6 S. Tellegraph Rd.,Oakland,<null> ,42.634722,-83.325833,<null> ,0,,,,0,Yes,0,0.31,Commercial
-87.002528,45.848646,906,2199410032,Waterfront Development,1994/10/18 00:00:00+00,Gladstone,"multiple properties, including 3+ on Delta Avenue (Gladstone) ",DELTA,<null> ,45.848646,-87.002528,SAF,735000,,"$735,000 ",,0,,0,0,Commercial/Industrial
-86.46653,42.11787,907,2200004024,Waterfront Nature Area Waterfront Development (Benton Harbor),2000/04/13 00:00:00+00,Benton Harbor,end of Graham Ave,BERRIEN,<null> ,42.11787,-86.46653,WRG,1124500,,,,1124500,,0,0,Industrial/Park/Recreational
-88.588838,47.124058,908,2199607043,Waterfront Property,1996/07/16 00:00:00+00,Hancock,Property is between Portage Canal and the Hancock/Calumet Trail (east of the Dakota Street line),HOUGHTON,<null> ,47.124058,-88.588838,SAF,14200,,"$14,200 ",,0,,0,0,Park/Recreational
-83.246413,42.1860270000001,909,2201008009,Watson Engineering Redevelopment Project,2010/08/12 00:00:00+00,Taylor,"16716 Dudley, 21600 Pennsylvania, and adjoining parcel",Wayne,"60-095-01-0197-300; 60-095-01-0331-300; 60-095-01-0203-300",42.186027,-83.246413,381,124950,"$124,950 ",,,0,,0,5.19,I-2 General Industrial
-85.665838,42.9551760000001,910,2201105006,Wealthy Jefferson Development Initiative,2011/05/06 00:00:00+00,Grand Rapids,"412 Sheldon SE; 440 Sheldon SE; 401 LaGrave SE",Kent,"41-14-31-102-033; 41-14-31-102-034; 41-14-31-102-035",42.955176,-85.665838,381,183100,"$183,100 ",,,0,,0,2.87,Traditional City Center
-83.6602779999999,43.070278,911,2199906018,Webster Road Property,1999/06/07 00:00:00+00,Flint,Webster Rd. S of Carpenter,Genesee,<null> ,43.070278,-83.660278,<null> ,0,,,,0,Yes,0,118,Industrial park
-83.65164,43.06816,912,2199607044,"Webster Road, Flint",1996/07/16 00:00:00+00,Flint,"bounded by Webster Rd, Middlesex Rd, Carpenter Dr, Branch Rd, and Hampstead Dr.",GENESEE,<null> ,43.06816,-83.65164,SAF,64220,,"$64,220 ",,0,,0,126.5,No Development
-86.2422329999999,41.8247010000001,913,2200106031,Wedge Property,2001/06/28 00:00:00+00,Niles,1345 E Main St.,Berrien,<null> ,41.824701,-86.242233,<null> ,0,,,,0,Yes,0,3.09,Comm. Dev.
-83.8951299999999,43.41515,914,220190333,Welcome Inn - BV Hotel Demo,2019/08/19 00:00:00+00,Saginaw,"3425 East Holland Avenue, 1180 South Outer Drive",Saginaw,"10-12-5-28-2015-003, 10-12-5-, 10-12-5-28-2015-002",43.41515,-83.89513,RMG,40000,,"$40,000 ",,,,,5.09,Preparation for Redevelopment
-86.263611,42.411389,915,2200005033,Wells & Bailey LF,2000/05/22 00:00:00+00,South Haven,901 E. Wells St.,Van Buren,<null> ,42.411389,-86.263611,<null> ,0,,,,0,Yes,0,2.3,Small Commercial
-85.6385789999999,44.784339,916,2201804002,West Bay- West Shore Hotel,2018/04/24 00:00:00+00,TraverseCity,13370 S. West-Bay Shore Drive,Leelanau,004-033-088-00,44.784339,-85.638579,381,1198300,"$1,198,300 ",,,,,,11.1,hotel
-86.1647,43.09061,917,2200004025,West End Redevelopment (Spring Lake),2000/04/13 00:00:00+00,Spring Lake,<null> ,OTTAWA,<null> ,43.09061,-86.1647,WRG,120000,,,,120000,,0,0,Commercial
-86.2566669999999,43.2097810000001,918,2199607045,West Heights Development,1996/07/16 00:00:00+00,Muskegon Heights,"Bordered by Hovey, Temple, Waalkes, and Barney",MUSKEGON,<null> ,43.209781,-86.256667,SAF,130000,,"$130,000 ",,0,,0,0,Industrial
-83.175533,42.140564,919,2200004026,West Road Street End Redevelopment,2000/04/13 00:00:00+00,Trenton,End of West Road,WAYNE,<null> ,42.140564,-83.175533,WRG,174000,,,,174000,,0,0,Park/Recreational
-86.2562579999999,43.2055560000001,920,2200104023,West Sherman Avenue,2001/04/18 00:00:00+00,Muskegon Heights,480 W Sherman Blvd,MUSKEGON,<null> ,43.205556,-86.256258,SAF,35000,,"$35,000 ",,0,,0,0,No Development
-85.63776,44.78403,921,2200804013,West Shores Crossings Project,2008/04/16 00:00:00+00,Elmwood Township,13359 - 13424 South West Bay Shore Dr.  Elmwood To,LEELANAU,"45-004-033-088-00,45-004-033-090-01",44.78403,-85.63776,BRG/BRL,1178750,,"$589,375 ","$589,375 ",0,,0,11.1,Commercial/Residential
-83.126279,42.4475410000001,922,2199607046,West Side Woodward,1996/07/16 00:00:00+00,Ferndale,21205 Woodward Ave,OAKLAND,<null> ,42.447541,-83.126279,SAF,25000,,"$25,000 ",,0,,0,1.5,Commercial
-83.2481119999999,42.3035610000001,923,2200305006,West Village Commons,2003/05/16 00:00:00+00,Dearborn,Tenny and Mason Streets (Parcel B),Wayne,"82-09-223-07-005, 82-09-223-10-034",42.303561,-83.248112,381,75000,"$75,000 ",,,0,,0,4.56,Residential
-86.4502659999999,43.954817,924,2200903005,"Western Land Services, Inc.",2009/03/11 00:00:00+00,Ludington,200 and 210 West Loomis Street,Mason,"53-051-105-232-00, 53-051-105-230-00",43.954817,-86.450266,381,45377,"$45,377 ",,,0,,0,0,Central Business District
-83.4106829999999,42.3228130000001,925,2201801839,"Westland Senior Leasing, LLC Redevelopment",2018/01/19 00:00:00+00,Westland,"2245, 2209, 2101 N Newburgh Rd",Wayne,049-01-0014-(301 to 305),42.322813,-83.410683,381,132000,"$132,000.00 ",,,,,,,
-83.162697,42.179176,926,2201708864,WF Whelan,2017/08/15 00:00:00+00,Riverview,17423 E Jefferson ,Wayne,"51-007-99-0006-000, 51-007-99-0007-703",42.179176,-83.162697,"BRL, BRG",1000000,,"$500,000 ","$500,000.00 ",,,,36.331,Industrial
-85.076111,44.056944,927,2201409032,Wheat Property,2014/09/17 00:00:00+00,Redding Township,4860 N. Kirby Rd.,Clare,<null> ,44.056944,-85.076111,<null> ,0,,,,0,Yes,0,10.1,Residential
-89.566003,46.762096,928,2200408031,White Pine Electric Power Plant,2004/08/31 00:00:00+00,Carp Lake Township,29639 Willow Rd,ONTONAGON,<null> ,46.762096,-89.566003,BRG,30000,,"$30,000 ",,0,,0,0,Industrial
-89.565682,46.7600570000001,929,2200002002,White Pine Industrial Park,2000/02/10 00:00:00+00,Carp Lake Township,"29639 Willow Rd, White Pine, MI 49971",ONTONAGON,<null> ,46.760057,-89.565682,BRG,721000,,"$721,000 ",,0,,0,74,Industrial
-84.9575129999999,46.771147,930,2200309029,Whitefish Point Light Station,2003/09/29 00:00:00+00,Whitefish Township,18335 N Whitefish Point,CHIPPEWA,<null> ,46.771147,-84.957513,WRG,102150,,,,102150,,0,0,Not Required
-84.9575129999999,46.771147,931,2200103014,Whitefish Point Light Station,2001/03/23 00:00:00+00,Whitefish Twp.,18335 N Whitefish Point Rd,CHIPPEWA,<null> ,46.771147,-84.957513,WRG,70950,,,,70950,,0,0,Not Required
-86.35167,43.4014500000001,932,2201012017,Whitehall Leather (Tannery Bay Development),2010/12/06 00:00:00+00,Whitehall,900 Lake Street,Muskegon,"61-22-220-029-0020-0, 61-22-028-300-0009-0",43.40145,-86.35167,381,4777172,"$4,777,172 ",,,0,,0,33,Multiple family residential
-86.35167,43.4014500000001,933,2200408032,Whitehall Leather Tannery & South Shore Redevelopment,2004/08/31 00:00:00+00,Whitehall,900 Lake Street,MUSKEGON,"61-22-220-029-0020-0, 61-22-028-300-0009-0",43.40145,-86.35167,"BRG,WRG,BRL",1998000,,"$850,000 ","$748,000 ",400000,,0,20,Residential
-83.0452779999999,42.352222,934,2199605008,Wholesale Russell Mack,1996/05/12 00:00:00+00,Detroit,SE coner Russel/Mack,Wayne,<null> ,42.352222,-83.045278,<null> ,0,,,,0,Yes,0,3.8,Bakery
-86.448934,42.1155180000001,935,2200507017,Will Branscumb Property,2005/07/05 00:00:00+00,Benton Harbor,400 Highland Ave,BERRIEN,<null> ,42.115518,-86.448934,BRG,130000,,"$130,000 ",,0,,0,0.33,Residential/Commercial
-84.696923,42.376136,936,2199610052,Willow St Property,1996/10/30 00:00:00+00,Springport,120 Willow St.,Jackson,<null> ,42.376136,-84.696923,<null> ,0,,,,0,Yes,0,0.25,City Park/Building
,,937,2201806010,Windward Pointe Redevelopment Project WP #2  ,2018/06/14 00:00:00+00,Muskegon,,,,,,381,735315,"$735,315 ",,,,,,,
-86.30403,43.2160490000001,938,2201709834,Winward Pointe Redevelopment Project,2017/09/06 00:00:00+00,Muskegon,2400 Lakeshore Drive,Muskegon,,43.216049,-86.30403,381,199295,"$199,295.00 ",,,,,,,
-83.13546,42.4612500000001,939,2199607047,Withington Public Lot,1996/07/16 00:00:00+00,Ferndale,<null> ,OAKLAND,<null> ,42.46125,-83.13546,SAF,31000,,"$31,000 ",,0,,0,2,Industrial
-83.537683,42.524886,940,2200404002,"Wixom Country Corner, LLC",2004/04/08 00:00:00+00,Wixom,49342 Pontiac Trail,Oakland,17-31-478-006,42.524886,-83.537683,381,428500,"$428,500 ",,,0,,0,2,Village Center Area
-83.0437699999999,42.35866,941,2201802001,Wolverine Packing Company Redevelopment,2018/02/16 00:00:00+00,Detroit,4225 East Dequindre Street,Wayne,7001187,42.35866,-83.04377,381,702663,"$702,663 ",,,,,,8,Storage 
-84.178483,42.995005,942,2200611038,Woodard Station Lofts LLC,2006/11/20 00:00:00+00,Owosso,317 South Elm Street,Shiawassee,78-050-660-024-002-00,42.995005,-84.178483,381,34750,"$34,750 ",,,0,,0,3.72,PUD-Planned Unit Development
-83.230219,42.141237,943,220190331,Woodhaven Meijer Outlot,2019/08/22 00:00:00+00,Woodhaven,Allen and West Roads,Wayne,,42.141237,-83.230219,"RMG, BRL, 381",2836718,"$836,718 ","$1,000,000 ","$1,000,000 ",,,,9,Commercial
-83.226913,42.1441390000001,944,2200803010,Woodhaven Towne Center,2008/03/28 00:00:00+00,Woodhaven,"20076 West Road,22780,22600 Allen Road,",WAYNE,"59-042-990-001-001,59-042-030-030-00,59-042-990-001-708",42.144139,-83.226913,"BRG,BRL",1500000,,"$500,000 ","$1,000,000 ",0,,0,17,Commercial
-85.590603,42.9148890000001,945,2201707835,Woodland Mall Expansion,2017/07/24 00:00:00+00,Kentwood,3099 28th Street SE,Kent,41-18-10-478-003,42.914889,-85.590603,381,3815978,"$3,815,978.00 ",,,,,,20.5,
-83.0571429999999,42.3483440000001,946,2200206013,Woodward Millennium Limited Partnership,2002/06/07 00:00:00+00,Detroit,3670 and 3680 Woodward Avenue,Wayne,01004189.001A and .001C and .002L,42.348344,-83.057143,381,1175000,"$1,175,000 ",,,0,,0,4.5,PD (Planned Development)
-83.372333,44.454141,947,2201807004,Wurtsmith AFB,2018/07/30 00:00:00+00,Oscoda,3961 East Airport Drive,Iosco,066-029-100-001-00,44.454141,-83.372333,SAG,60000,,"$60,000 ",,,,,5.51,Maintenance
-85.732323,42.88514,948,2201808008,Wyoming mixed-use (CWD Ramblewood),2018/08/31 00:00:00+00,Wyoming,2761 44th Street SW Lot 451,Kent,41-17-21-451-016,42.88514,-85.732323,"BRG, BRL",635000,,"$202,000 ","$433,000 ",,,,5.74,Mixed Use
-83.61657,42.22974,949,2199703009,Ypsilanti Commons,1997/03/10 00:00:00+00,Ypsilanti,<null> ,WASHTENAW,<null> ,42.22974,-83.61657,"SRG,SAF",314000,,"$314,000 ",,0,,0,0,Industrial/Commercial
-83.60934,42.23889,950,2200004027,Ypsilanti Water Street Waterfront Development,2000/04/13 00:00:00+00,Ypsilanti,Huron River Edge,WASHTENAW,<null> ,42.23889,-83.60934,WRG,3728000,,,,3728000,,0,0,Commercial/Residential/Park/Recreational
-85.529774,42.2525450000001,951,2201605018,Ziegler Motorsports/ Midlink Business Park,2016/05/25 00:00:00+00,Comstock Township,Midlink Drive,Kalamazoo,07-31-102-156,42.252545,-85.529774,381,214764,"$214,764 ",,,0,,0,12.13,Commercial
-83.815275,45.4244830000001,952,,Inn Project,2019/11/19 00:00:00+00,Rogers City,350 East Huron & 356 North 1st,Presque Isle,,45.424483,-83.815275,,65000,,65000,,,,,3,Hotel and cottages
-86.255481,43.234159,953,,Muskegon Convention Center,2019/11/04 00:00:00+00,Muskegon,"460 West Western Avenue & 955,939 3rd Street",Muskegon,,43.234159,-86.255481,,700000,,700000,,,,,1.5,Convention Center
-83.7433736199999,42.2892233000001,954,,Broadway Park West Redevelopment Project 381 WP,2019/07/09 00:00:00+00,Ann Arbor,841 Broadway Street,Washtenaw,,42.2892233,-83.74337362,,5767230,5268230,499000,,,,,13.814,Greenspace
-85.852093,43.898803,955,,Baldwin Dollar General,2020/01/24 00:00:00+00,Baldwin,1047 Michigan Avenue,Lake,,43.898803,-85.852093,,350000,,350000,,,,,1.03,Dollar General
-85.6155449999999,44.764529,956,,Cornwell Building Redevelopment,2020/02/03 00:00:00+00,Traverse City,401 East Front Street,Grand Traverse,,44.764529,-85.615545,,499000,,499000,,,,,0.075,Commercial/ Residential
-84.780522,43.6049420000001,957,,410 West Broadway Street Redevelopment,2020/03/23 00:00:00+00,Mount Pleasant,401 West Broadway Street,Isabella,,43.604942,-84.780522,,565000,,565000,,,,,1.34,Commercial/ Residential
-85.0144109999999,45.2159120000001,958,,Lofts on Lake Street,2020/04/28 00:00:00+00,Boyne City,"100,120 North lake Street & 114 State Street",Charlevoix,,45.215912,-85.014411,,750000,,750000,,,,,0.93,Commercial/ Residential
-83.1806999999999,42.1974280000001,959,,15200 Fort Street Redevelopment Project,2020/04/28 00:00:00+00,Southgate,15200 Fort Street,Wayne,,42.197428,-83.1807,,500000,,500000,,,,,0.3,Medical
-85.57537,42.297293,960,,Harrison Circle,2020/05/15 00:00:00+00,Kalamazoo,525 East Ransom Streer & 617 Harrison Street,Kalamazoo,,42.297293,-85.57537,,300000,,300000,,,,,1.34,Commercial/ Residential
-85.667244,42.954802,961,,Tapestry Square Senior Living,2020/05/28 00:00:00+00,Grand Rapids,442 South Division Avenue,Kent,,42.954802,-85.667244,,1000000,,1000000,,,,,1.1,Senior Care
-83.241394,42.8836250000001,962,,House of Providence,2020/06/04 00:00:00+00,Oxford Township,3921 Barber Road,Oakland,,42.883625,-83.241394,,1000000,,1000000,,,,,118,Foster Care
-82.4606009999999,42.925844,963,,Former DTE Marysville Power Plant,2020/06/04 00:00:00+00,Marysville,301 Gratiot Boulevard,Saint Clair,,42.925844,-82.460601,,485000,,485000,,,,,30,Assesment
-84.15834,42.9981700000001,964,,917 East Main Redevelopment,2020/06/04 00:00:00+00,Owosso,"835,917 East Main Street",Shiawassee,,42.99817,-84.15834,,240000,,240000,,,,,0.777,Commercial/ Residential
-86.22,43.0638700000001,965,,Hungry Howies,2020/07/08 00:00:00+00,Grand Haven,300 North Beacon Boulevard,Ottawa,,43.06387,-86.22,,110000,,110000,,,,,0.44,Commercial/ Residential
-85.644389,42.4450213000001,966,,Plainwell Paper Mill Demolition Project Phase III,2020/08/26 00:00:00+00,Plainwell,224 Allegan Street,Allegan,,42.4450213,-85.644389,,600000,,,600000,,,,36,Redevelopment
-83.1312589999999,42.6817770000001,967,,303 East University Drive Redevelopment,2020/08/26 00:00:00+00,Rochester,303 East University Drive,Oakland,,42.681777,-83.131259,,100000,,1000000,,,,,2,Commercial/ Residential
-83.0709689999999,43.0241940000001,968,,EJ Green,2020/06/24 00:00:00+00,Imlay,"148,150,154 North Cedar Street",Lapeer,,43.024194,-83.070969,,90000,,90000,,,,,4.482,Commercial/ Residential
-83.076589,42.326381,969,,Bagley + 16th Redevelopment,2020/08/26 00:00:00+00,Detroit,"2420 Bagley Street & 1725, 1729 16th Street",Wayne,,42.326381,-83.076589,,1000000,,1000000,,,,,0.676,Commercial/ Residential
-85.6255159999999,44.7643610000001,970,,124 West Front Street,2020/09/04 00:00:00+00,Traverse City,"124, 290 West Front Street",Grand Traverse,,44.764361,-85.625516,,1423000,,805189.38,617810.62,,,,0.94,Commercial/ Residential
-87.417719,46.5462350000001,971,,Upper Peninsula State Bank 381,2021/03/30 00:00:00+00,Marquette,1016 West Washington Avenue,Marquette,,46.546235,-87.417719,,129195,129195,,,,,,1.32,Commercial
-85.65987,42.934063,972,,1601 Madison Redevelopment Project,2021/06/02 00:00:00+00,Grand Rapids,1601 Madison Avenue South East,Kent,,42.934063,-85.65987,,1434954,434954,1000000,,,,,9.662,Office
-86.144052,43.1219380000001,973,,Shoppes on Sherman,2021/06/22 00:00:00+00,Muskegon Heights,"2534, 2536, 2544 Peck Street & 2541 Maffett Street",Muskegon,,43.121938,-86.144052,,1000000,,1000000,,,,,0.68,Commercial/Residential
